Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Hour,Day,Day_of_Week,Month,Month_Name,Is_Weekend,Utilization_Band,Inventory_Band,Inventory_Coverage,Purchase_Frequency_Band,Demand_Normalized,Utilization_Normalized,Waiting_Normalized,Operational_Stress_Score,Operational_Stress_Level,Week_of_Year,Time_Period,Inventory_Demand_Gap,Stock_Risk,Fleet_Load_Index,Fleet_Load_Index_Normalized,Demand_Score,Utilization_Score,Waiting_Score,Customer_Value_Index,Customer_Value_Segment,Traffic_Level,Traffic_Utilization_Interaction,Demand_Traffic_Interaction,Utilization_Waiting_Interaction,Pre_Dispatch_Stress_Score,Distance_From_Center
2024-02-04 05:26:36,Truck_8,32.7849,30.955,377,Delayed,19.5,51.0,Detour,11,226,8,Weather,64.1,266,1,5,4,6,2,February,1,High,Medium-High,1.4172932330827068,Medium-High,0.8300000000000001,0.1025,0.0199999999999999,0.3175,Low,5,Night,111,0,17050.6,0.46887240100077643,0.8300000000000001,0.10250000000000004,0.01999999999999999,1808,High Value,,,,705.0999999999999,0.46625000000000005,45.52989675055332
2024-07-18 13:12:46,Truck_7,49.048,4.8896,283,Delayed,19.6,75.5,Heavy,49,496,6,Weather,78.9,130,1,13,18,3,7,July,0,Very High,Medium-Low,2.1769230769230767,Medium-Low,0.15,0.4725000000000001,0.78,0.4675000000000001,Medium,29,Afternoon,153,0,10257.0,0.17581744456906223,0.15000000000000002,0.47250000000000014,0.78,2976,Very High Value,,,,3866.1000000000004,0.3112500000000001,50.57073234577769
2024-01-01 17:34:48,Truck_10,-13.9612,89.5342,174,Delayed,20.2,74.2,Detour,49,403,5,,83.5,227,1,17,1,0,1,January,0,Very High,Low,0.7665198237885462,Medium-Low,0.635,0.5874999999999999,0.78,0.6675,High,1,Evening,-53,1,18954.5,0.5510007764644984,0.635,0.5874999999999999,0.78,2015,High Value,,,,4091.5,0.61125,89.58779225409323
2024-09-08 14:29:17,Truck_4,64.4113,-121.7647,440,Delivered,20.4,62.4,Clear,35,199,10,,80.3,269,0,14,8,6,9,September,1,Very High,High,1.6356877323420074,High,0.845,0.5074999999999998,0.5,0.6174999999999999,Medium,36,Afternoon,171,0,21600.7,0.6651496851005091,0.845,0.5074999999999998,0.5,1990,High Value,,,,2810.5,0.6762499999999999,139.1296694378377
2024-02-26 03:25:37,Truck_2,-77.7986,-155.4098,497,Delayed,21.8,71.3,Heavy,22,424,2,Weather,79.8,168,1,3,26,0,2,February,0,Very High,High,2.9583333333333335,Low,0.3399999999999999,0.4950000000000001,0.24,0.3583333333333334,Medium,9,Night,329,0,13406.4,0.31167284962470887,0.33999999999999997,0.4950000000000001,0.24,848,Medium Value,,,,1755.6,0.41750000000000004,173.94229849211285
2024-04-16 04:37:24,Truck_7,16.2591,175.1485,337,Delivered,21.1,64.4,Detour,49,226,2,Traffic,89.6,298,0,4,16,1,4,April,0,Very High,Medium-High,1.1308724832214765,Low,0.99,0.7399999999999998,0.78,0.8366666666666666,High,16,Night,39,0,26700.8,0.8851522733155035,0.99,0.7399999999999998,0.78,452,Low Value,,,,4390.4,0.8649999999999999,175.19965163339677
2024-12-11 17:39:51,Truck_10,30.6749,78.4743,315,Delivered,21.4,62.6,Heavy,27,482,9,Traffic,77.2,153,1,17,11,2,12,December,0,Very High,Medium-High,2.0588235294117645,High,0.265,0.4300000000000001,0.34,0.345,Medium,50,Evening,162,0,11811.6,0.24287809507376412,0.265,0.43000000000000016,0.34,4338,Very High Value,,,,2084.4,0.3475000000000001,83.98680556638945
2024-09-16 12:46:13,Truck_7,-18.0675,76.7802,219,Delivered,18.1,64.6,Clear,24,179,8,Weather,83.3,202,0,12,16,0,9,September,0,Very High,Medium-Low,1.0841584158415842,Medium-High,0.51,0.5825,0.2799999999999999,0.4575,Medium,38,Afternoon,17,0,16826.6,0.45920973168837886,0.51,0.5825,0.27999999999999997,1432,High Value,,,,1999.1999999999998,0.54625,77.75924164385223
2024-01-23 18:52:56,Truck_8,-89.7784,-163.7965,247,Delayed,28.3,76.2,Clear,53,190,10,Mechanical Failure,93.6,111,1,18,23,1,1,January,0,Very High,Medium-Low,2.225225225225225,High,0.055,0.8399999999999999,0.8600000000000001,0.585,Medium,4,Evening,136,0,10389.599999999999,0.18153739970666893,0.05500000000000005,0.8399999999999999,0.8600000000000001,1900,High Value,,,,4960.799999999999,0.44749999999999995,186.8742960037297
2024-03-28 07:21:29,Truck_9,-30.5476,63.5282,148,Delayed,19.0,50.3,Detour,50,481,2,Mechanical Failure,87.3,243,1,7,28,3,3,March,0,Very High,Low,0.6090534979423868,Low,0.7150000000000001,0.6825000000000001,0.8,0.7325,High,13,Morning,-95,1,21213.899999999998,0.6484643257699939,0.7150000000000001,0.6825000000000001,0.8,962,Medium Value,,,,4365.0,0.6987500000000001,69.15266455074661
2024-04-28 03:36:13,Truck_6,-16.8317,-114.4787,205,In Transit,23.4,61.4,Clear,31,279,2,Traffic,79.1,118,0,3,28,6,4,April,1,Very High,Medium-Low,1.7372881355932204,Low,0.0899999999999999,0.4775,0.42,0.3291666666666666,Low,17,Night,87,0,9333.8,0.13599344318868084,0.08999999999999997,0.47750000000000004,0.42,558,Low Value,,,,2452.1,0.28375,116.34901194212001
2024-04-12 19:45:26,Truck_2,42.6126,-69.5408,243,In Transit,28.9,57.8,Clear,33,277,10,Traffic,84.4,151,0,19,12,4,4,April,0,Very High,Medium-Low,1.609271523178808,High,0.255,0.6100000000000003,0.46,0.4416666666666668,Medium,15,Evening,92,0,12744.400000000001,0.28311621085324834,0.255,0.6100000000000003,0.46,2770,Very High Value,,,,2785.2000000000003,0.43250000000000016,82.9857777591156
2024-12-30 02:31:31,Truck_8,44.5289,31.1002,226,Delayed,21.0,69.4,Detour,27,406,5,,99.9,285,1,2,30,0,12,December,0,Very High,Medium-Low,0.7929824561403509,Medium-Low,0.925,0.9975000000000004,0.34,0.7541666666666669,High,1,Night,-59,1,28471.5,0.9615348114916746,0.925,0.9975000000000005,0.34,2030,High Value,,,,2697.3,0.9612500000000003,54.96960938868209
2024-07-31 17:11:19,Truck_2,84.7161,77.1114,350,Delivered,23.7,59.8,Detour,42,188,10,,98.6,248,0,17,31,2,7,July,0,Very High,Medium-High,1.4112903225806452,High,0.74,0.965,0.6399999999999999,0.7816666666666666,High,31,Evening,102,0,24452.8,0.7881804848589422,0.74,0.9649999999999999,0.6399999999999999,1880,High Value,,,,4141.2,0.8524999999999999,115.00820652561436
2024-01-04 19:58:15,Truck_4,-64.0954,-155.4074,272,Delayed,23.4,57.2,Clear,51,419,6,Mechanical Failure,63.1,159,1,19,4,3,1,January,0,High,Medium-Low,1.7106918238993711,Medium-Low,0.295,0.0775000000000001,0.8200000000000001,0.3975000000000001,Medium,1,Evening,113,0,10032.9,0.16615046156500735,0.29500000000000004,0.07750000000000012,0.8200000000000001,2514,Very High Value,,,,3218.1,0.18625000000000008,168.36878156783462
2024-02-05 00:48:18,Truck_2,20.3388,-109.3313,378,In Transit,21.0,60.8,Heavy,30,318,3,Weather,84.8,181,1,0,5,0,2,February,0,Very High,Medium-High,2.088397790055249,Low,0.405,0.6200000000000001,0.3999999999999999,0.475,Medium,6,Night,197,0,15348.8,0.39546199637649904,0.405,0.6200000000000001,0.39999999999999997,954,Medium Value,,,,2544.0,0.5125000000000001,112.2849368322326
2024-09-27 17:22:08,Truck_10,-14.5017,-20.1486,127,Delayed,23.7,51.2,Heavy,38,463,1,Traffic,78.9,272,1,17,27,4,9,September,0,Very High,Low,0.46691176470588236,Low,0.8600000000000001,0.4725000000000001,0.56,0.6308333333333335,Medium,39,Evening,-145,1,21460.800000000003,0.6591148304719181,0.8600000000000001,0.47250000000000014,0.56,463,Low Value,,,,2998.2000000000003,0.6662500000000001,24.76084216681262
2024-10-07 14:26:04,Truck_4,-35.3643,134.8909,275,In Transit,23.0,55.7,Clear,39,264,1,Mechanical Failure,64.4,281,0,14,7,0,10,October,0,High,Medium-Low,0.9786476868327402,Low,0.905,0.1100000000000003,0.5800000000000001,0.5316666666666668,Medium,41,Afternoon,-6,1,18096.4,0.5139849883530326,0.905,0.11000000000000032,0.5800000000000001,264,Low Value,,,,2511.6000000000004,0.5075000000000002,138.2993894261402
2024-01-09 23:18:24,Truck_7,1.3295,83.6357,483,Delayed,28.6,72.4,Clear,51,243,1,Traffic,73.7,167,1,23,9,1,1,January,0,High,High,2.8922155688622753,Low,0.3349999999999999,0.3425000000000002,0.8200000000000001,0.4991666666666667,Medium,2,Late_Evening,316,0,12307.9,0.26428694676904496,0.33499999999999996,0.34250000000000025,0.8200000000000001,243,Low Value,,,,3758.7000000000003,0.3387500000000001,82.84232331564287
2024-01-01 18:29:17,Truck_3,88.7652,-178.2706,179,Delayed,25.5,70.9,Detour,12,427,9,,60.3,157,1,18,1,0,1,January,0,High,Low,1.1401273885350318,High,0.285,0.0075,0.0399999999999999,0.1108333333333333,Low,1,Evening,22,0,9467.1,0.1417435941678889,0.28500000000000003,0.007500000000000062,0.03999999999999998,3843,Very High Value,,,,723.5999999999999,0.14625000000000005,200.50465895016328
2024-12-18 08:24:56,Truck_3,54.493,24.5979,325,Delivered,26.4,53.7,Detour,49,495,3,Weather,79.5,145,0,8,18,2,12,December,0,Very High,Medium-High,2.2413793103448274,Low,0.2249999999999999,0.4875,0.78,0.4975,Medium,51,Morning,180,0,11527.5,0.23062289707531708,0.22499999999999998,0.48750000000000004,0.78,1485,High Value,,,,3895.5,0.35625,60.6971663093142
2024-01-16 09:47:08,Truck_10,49.7431,156.3216,256,Delivered,22.3,66.3,Heavy,10,462,1,Weather,95.5,276,1,9,16,1,1,January,0,Very High,Medium-Low,0.927536231884058,Low,0.8800000000000001,0.8875000000000002,0.0,0.5891666666666667,Medium,3,Morning,-20,1,26358.0,0.8703649383142094,0.8800000000000001,0.8875000000000002,0.0,462,Low Value,,,,955.0,0.8837500000000001,163.66729033218945
2024-09-12 03:14:24,Truck_4,-86.9357,-84.9718,405,In Transit,20.5,55.6,Heavy,25,442,4,Traffic,70.5,269,1,3,12,3,9,September,0,High,High,1.5055762081784387,Medium-Low,0.845,0.2625000000000002,0.3,0.4691666666666667,Medium,37,Night,136,0,18964.5,0.5514321456302304,0.845,0.2625000000000002,0.3,1768,High Value,,,,1762.5,0.5537500000000001,121.18722346609798
2024-11-16 01:47:31,Truck_5,-59.6078,157.02,428,Delayed,23.5,67.3,Heavy,33,152,8,,71.3,300,1,1,16,5,11,November,1,High,High,1.4266666666666667,Medium-High,1.0,0.2825,0.46,0.5808333333333333,Medium,46,Night,128,0,21390.0,0.6560607367785352,1.0,0.2825,0.46,1216,Medium Value,,,,2352.9,0.64125,166.69106044314736
2024-05-22 04:50:14,Truck_1,-10.9298,-89.0306,247,Delayed,18.3,56.7,Heavy,60,194,6,,66.8,192,1,4,22,2,5,May,0,High,Medium-Low,1.2864583333333333,Medium-Low,0.4599999999999999,0.1699999999999999,1.0,0.5433333333333333,Medium,21,Night,55,0,12825.599999999999,0.2866189284789923,0.45999999999999996,0.16999999999999993,1.0,1164,Medium Value,,,,4008.0,0.31499999999999995,90.37573578419867
2024-06-03 20:17:37,Truck_8,-54.3571,-133.1938,276,Delivered,19.6,53.4,Heavy,38,408,2,Traffic,89.2,118,1,20,3,0,6,June,0,Very High,Medium-Low,2.3389830508474576,Low,0.0899999999999999,0.73,0.56,0.4599999999999999,Medium,23,Late_Evening,158,0,10525.6,0.18740402036062465,0.08999999999999997,0.73,0.56,816,Medium Value,,,,3389.6,0.41,144.1282458444919
2024-03-17 00:18:41,Truck_8,-82.1754,-169.4219,410,Delivered,25.0,72.9,Clear,21,306,2,Traffic,71.2,132,0,0,17,6,3,March,1,High,High,3.106060606060606,Low,0.16,0.2800000000000002,0.2199999999999999,0.22,Low,11,Night,278,0,9398.4,0.1387800879993098,0.16000000000000003,0.28000000000000025,0.21999999999999997,612,Low Value,,,,1495.2,0.22000000000000014,188.46544402274202
2024-07-21 09:43:53,Truck_1,-11.3631,83.0819,449,Delivered,28.8,76.2,Clear,31,234,8,Traffic,91.7,129,0,9,21,6,7,July,1,Very High,High,3.4806201550387597,Medium-High,0.145,0.7925,0.42,0.4524999999999999,Medium,29,Morning,320,0,11829.300000000001,0.24364161849710986,0.14500000000000002,0.7925,0.42,1872,High Value,,,,2842.7000000000003,0.46875,82.85092449397065
2024-04-05 06:44:52,Truck_6,-48.3838,-163.1177,403,Delivered,19.4,70.3,Clear,43,238,5,Mechanical Failure,79.7,202,0,6,5,4,4,April,0,Very High,High,1.995049504950495,Medium-Low,0.51,0.4925000000000001,0.6599999999999999,0.5541666666666667,Medium,14,Morning,201,0,16099.400000000001,0.42784056595634556,0.51,0.49250000000000016,0.6599999999999999,1190,Medium Value,,,,3427.1,0.5012500000000001,170.5649106484182
2024-01-16 17:28:55,Truck_7,7.0557,-122.6525,380,Delayed,27.1,71.5,Clear,23,373,3,Mechanical Failure,97.1,286,1,17,16,1,1,January,0,Very High,Medium-High,1.3286713286713288,Low,0.93,0.9275000000000002,0.26,0.7058333333333334,High,3,Evening,94,0,27770.6,0.9313001466655164,0.9299999999999999,0.9275000000000002,0.26,1119,Medium Value,,,,2233.2999999999997,0.9287500000000001,123.77598415125492
2024-12-18 01:23:54,Truck_5,-1.0776,51.9075,417,In Transit,27.0,62.8,Heavy,33,373,1,Weather,74.1,122,1,1,18,2,12,December,0,High,High,3.418032786885246,Low,0.1099999999999999,0.3525,0.46,0.3075,Low,51,Night,295,0,9040.199999999999,0.12332844448278835,0.10999999999999999,0.35250000000000004,0.46,373,Low Value,,,,2445.2999999999997,0.23125,51.071232387974995
2024-12-18 14:40:09,Truck_1,-81.5733,-17.3787,169,Delayed,28.4,74.4,Heavy,53,342,6,Traffic,98.1,179,1,14,18,2,12,December,0,Very High,Low,0.9441340782122905,Medium-Low,0.395,0.9525,0.8600000000000001,0.7358333333333335,High,51,Afternoon,-10,1,17559.899999999998,0.4908420326115088,0.395,0.9525000000000001,0.8600000000000001,2052,High Value,,,,5199.299999999999,0.6737500000000001,82.25552959760982
2024-03-04 09:04:38,Truck_7,75.2109,170.3371,382,Delayed,22.2,63.2,Clear,12,467,6,,80.6,210,1,9,4,0,3,March,0,Very High,Medium-High,1.819047619047619,Medium-Low,0.55,0.5150000000000001,0.0399999999999999,0.3683333333333334,Medium,10,Morning,172,0,16926.0,0.46349754119575537,0.55,0.5150000000000001,0.03999999999999998,2802,Very High Value,,,,967.1999999999999,0.5325000000000001,185.99296822904853
2024-11-08 02:08:22,Truck_6,-21.4288,-164.2915,404,Delayed,18.8,69.3,Detour,59,307,10,Weather,67.7,223,1,2,8,4,11,November,0,High,High,1.811659192825112,High,0.615,0.1925000000000001,0.98,0.5958333333333333,Medium,45,Night,181,0,15097.1,0.3846044344750238,0.615,0.19250000000000012,0.98,3070,Very High Value,,,,3994.3,0.40375000000000005,166.3435922376528
2024-05-22 03:32:11,Truck_8,-49.145,-120.0898,399,Delayed,20.1,74.2,Detour,54,317,8,Mechanical Failure,88.2,143,1,3,22,2,5,May,0,Very High,Medium-High,2.7902097902097904,Medium-High,0.2149999999999999,0.7050000000000001,0.8800000000000001,0.6000000000000001,Medium,21,Night,256,0,12612.6,0.2774307652489001,0.21499999999999997,0.7050000000000001,0.8800000000000001,2536,Very High Value,,,,4762.8,0.46,130.02576729291007
2024-07-16 02:28:08,Truck_1,-87.3835,60.4609,271,Delivered,24.6,73.0,Detour,53,382,3,,94.1,166,0,2,16,1,7,July,0,Very High,Medium-Low,1.6325301204819278,Low,0.33,0.8525,0.8600000000000001,0.6808333333333335,High,29,Night,105,0,15620.599999999999,0.4071866103010957,0.33000000000000007,0.8525,0.8600000000000001,1146,Medium Value,,,,4987.299999999999,0.59125,104.66628034234017
2024-01-20 21:06:05,Truck_1,69.6413,1.4327,332,Delayed,18.8,74.7,Heavy,16,279,2,,61.8,289,1,21,20,5,1,January,1,High,Medium-High,1.1487889273356402,Low,0.945,0.0449999999999999,0.12,0.3699999999999999,Medium,3,Late_Evening,43,0,17860.2,0.503796048658442,0.9450000000000001,0.04499999999999993,0.12,558,Low Value,,,,988.8,0.495,71.00389110022257
2024-04-16 03:03:08,Truck_5,19.9466,-104.4665,445,Delivered,25.7,50.8,Heavy,28,414,2,Weather,75.5,140,1,3,16,1,4,April,0,Very High,High,3.1785714285714284,Low,0.2,0.3875000000000002,0.36,0.3158333333333334,Low,16,Night,305,0,10570.0,0.18931929945647485,0.20000000000000007,0.3875000000000002,0.36000000000000004,828,Medium Value,,,,2114.0,0.2937500000000001,107.43748210231654
2024-02-07 04:52:21,Truck_6,19.5573,171.8697,426,In Transit,23.6,58.0,Heavy,47,263,1,Traffic,92.9,136,1,4,7,2,2,February,0,Very High,High,3.1323529411764706,Low,0.18,0.8225000000000002,0.74,0.5808333333333334,Medium,6,Night,290,0,12634.400000000001,0.27837115003019597,0.18000000000000005,0.8225000000000002,0.74,263,Low Value,,,,4366.3,0.5012500000000002,172.307008143827
2024-01-16 04:10:14,Truck_6,-46.9621,87.6972,419,In Transit,27.0,56.7,Detour,25,378,2,,74.3,212,0,4,16,1,1,January,0,High,High,1.9764150943396226,Low,0.56,0.3574999999999999,0.3,0.4058333333333333,Medium,3,Night,207,0,15751.599999999999,0.4128375463721853,0.56,0.35749999999999993,0.3,756,Medium Value,,,,1857.5,0.45875,98.10315452636823
2024-01-12 02:20:39,Truck_4,-34.4433,-4.0669,128,Delayed,29.0,71.0,Detour,12,404,8,Traffic,81.3,272,1,2,12,4,1,January,0,Very High,Low,0.47058823529411764,Medium-High,0.8600000000000001,0.5325000000000002,0.0399999999999999,0.4775000000000001,Medium,2,Night,-144,1,22113.6,0.687274609610905,0.8600000000000001,0.5325000000000002,0.03999999999999998,3232,Very High Value,,,,975.5999999999999,0.6962500000000001,33.444690560464544
2024-10-16 20:45:23,Truck_9,-7.8199,-78.215,200,In Transit,19.2,67.7,Heavy,11,349,6,,73.6,299,1,20,16,2,10,October,0,High,Low,0.6688963210702341,Medium-Low,0.995,0.3399999999999998,0.0199999999999999,0.4516666666666666,Medium,42,Late_Evening,-99,1,22006.399999999998,0.6826503321542576,0.9950000000000001,0.33999999999999986,0.01999999999999999,2094,High Value,,,,809.5999999999999,0.6675,79.31554416968396
2024-08-01 09:16:16,Truck_8,11.6611,44.7505,434,Delivered,29.4,76.3,Heavy,30,166,1,,94.6,220,1,9,1,3,8,August,0,Very High,High,1.9727272727272727,Low,0.6000000000000001,0.8649999999999998,0.3999999999999999,0.6216666666666666,Medium,31,Morning,214,0,20812.0,0.6311275989992235,0.6000000000000001,0.8649999999999998,0.39999999999999997,166,Low Value,,,,2838.0,0.7324999999999999,45.80330385723705
2024-01-13 21:07:39,Truck_1,-12.4175,135.9866,339,Delayed,26.4,73.8,Clear,58,488,3,,89.3,299,1,21,13,5,1,January,1,Very High,Medium-High,1.1337792642140467,Low,0.995,0.7324999999999999,0.96,0.8958333333333334,High,2,Late_Evening,40,0,26700.7,0.8851479596238463,0.9950000000000001,0.7324999999999999,0.96,1464,High Value,,,,5179.4,0.86375,135.60113355330435
2024-03-27 04:33:58,Truck_10,-79.3451,-52.5151,224,Delivered,19.0,79.9,Heavy,17,139,4,Weather,96.1,279,1,4,27,2,3,March,0,Very High,Medium-Low,0.8028673835125448,Medium-Low,0.895,0.9025,0.14,0.6458333333333334,Medium,13,Night,-55,1,26811.899999999998,0.8899447847467863,0.895,0.9024999999999999,0.14,556,Low Value,,,,1633.6999999999998,0.8987499999999999,94.48869335230447
2024-03-15 14:48:46,Truck_10,24.4216,-7.0649,387,Delayed,18.4,79.5,Clear,17,456,2,Weather,65.9,155,1,14,15,4,3,March,0,High,Medium-High,2.496774193548387,Low,0.275,0.1475000000000002,0.14,0.1875,Low,11,Afternoon,232,0,10214.5,0.17398412561470106,0.275,0.1475000000000002,0.14,912,Medium Value,,,,1120.3000000000002,0.2112500000000001,26.965468097904516
2024-04-25 10:07:09,Truck_8,71.7196,-107.3427,146,Delayed,26.0,57.2,Clear,47,188,4,Mechanical Failure,76.0,131,1,10,25,3,4,April,0,Very High,Low,1.1145038167938932,Medium-Low,0.155,0.4000000000000001,0.74,0.4316666666666667,Medium,17,Morning,15,0,9956.0,0.16283323268052802,0.15500000000000003,0.40000000000000013,0.74,752,Medium Value,,,,3572.0,0.2775000000000001,130.55075466108016
2024-08-20 01:28:08,Truck_4,-69.6585,23.6323,177,In Transit,18.6,74.5,Heavy,16,429,1,Traffic,72.4,132,1,1,20,1,8,August,0,High,Low,1.3409090909090908,Low,0.16,0.3100000000000003,0.12,0.1966666666666667,Low,34,Night,45,0,9556.800000000001,0.1456129755845053,0.16000000000000003,0.3100000000000003,0.12,429,Low Value,,,,1158.4,0.23500000000000015,72.0020550129538
2024-07-02 13:50:19,Truck_1,67.365,71.5047,316,Delayed,26.4,60.0,Detour,36,274,1,Weather,68.2,218,1,13,2,1,7,July,0,High,Medium-High,1.4495412844036697,Low,0.5900000000000001,0.205,0.52,0.4383333333333334,Medium,27,Afternoon,98,0,14867.6,0.3747045121214736,0.5900000000000001,0.20500000000000007,0.52,274,Low Value,,,,2455.2000000000003,0.3975000000000001,98.57512498023985
2024-07-06 13:05:43,Truck_9,-31.9611,-75.8092,458,In Transit,25.0,79.6,Heavy,56,303,1,,73.8,206,1,13,6,5,7,July,1,High,High,2.2233009708737863,Low,0.53,0.345,0.9200000000000002,0.5983333333333334,Medium,27,Afternoon,252,0,15202.8,0.38916400655681127,0.53,0.345,0.9200000000000002,303,Low Value,,,,4132.8,0.4375,82.52920164605742
2024-06-16 11:37:07,Truck_4,-82.4812,139.058,481,Delivered,24.0,72.5,Detour,34,152,4,Mechanical Failure,79.8,299,0,11,16,6,6,June,1,Very High,High,1.608695652173913,Medium-Low,0.995,0.4950000000000001,0.48,0.6566666666666667,Medium,24,Morning,182,0,23860.2,0.762617548097662,0.9950000000000001,0.4950000000000001,0.48000000000000004,608,Low Value,,,,2713.2,0.7450000000000001,160.267480758858
2024-06-12 09:44:35,Truck_5,25.3254,132.6264,231,Delivered,19.4,66.6,Heavy,32,289,8,Mechanical Failure,77.6,240,1,9,12,2,6,June,0,Very High,Medium-Low,0.9625,Medium-High,0.7,0.4399999999999999,0.44,0.5266666666666666,Medium,24,Morning,-9,1,18624.0,0.5367440255370547,0.7,0.43999999999999995,0.44,2312,High Value,,,,2483.2,0.57,134.46393040017728
2024-07-20 20:03:39,Truck_5,40.7401,110.4737,129,Delivered,19.2,77.9,Detour,11,448,4,,68.9,132,0,20,20,5,7,July,1,High,Low,0.9772727272727273,Medium-Low,0.16,0.2225000000000001,0.0199999999999999,0.1341666666666667,Low,29,Late_Evening,-3,1,9094.800000000001,0.12568372012768536,0.16000000000000003,0.22250000000000014,0.01999999999999999,1792,High Value,,,,757.9000000000001,0.1912500000000001,117.44199198489535
2024-10-16 14:41:08,Truck_1,-53.779,30.8863,398,Delivered,29.1,75.3,Detour,58,172,1,Traffic,99.3,194,0,14,16,2,10,October,0,Very High,Medium-High,2.051546391752577,Low,0.47,0.9825,0.96,0.8041666666666666,High,42,Afternoon,204,0,19264.2,0.5643602795272195,0.47,0.9824999999999999,0.96,172,Low Value,,,,5759.4,0.72625,60.42101740851958
2024-09-02 03:17:19,Truck_5,-39.3791,-53.1316,149,Delayed,19.8,51.3,Heavy,24,386,6,Mechanical Failure,87.2,208,1,3,2,0,9,September,0,Very High,Low,0.7163461538461539,Medium-Low,0.54,0.6800000000000002,0.2799999999999999,0.5000000000000001,Medium,36,Night,-59,1,18137.600000000002,0.5157622293158487,0.54,0.6800000000000002,0.27999999999999997,2316,High Value,,,,2092.8,0.6100000000000001,66.01560412336408
2024-07-20 16:26:17,Truck_5,46.2788,41.3453,338,In Transit,20.6,65.0,Detour,56,421,2,Mechanical Failure,86.9,142,0,16,20,5,7,July,1,Very High,Medium-High,2.380281690140845,Low,0.2099999999999999,0.6725000000000003,0.9200000000000002,0.6008333333333334,Medium,29,Evening,196,0,12339.800000000001,0.2656630144077302,0.20999999999999996,0.6725000000000003,0.9200000000000002,842,Medium Value,,,,4866.400000000001,0.44125000000000014,62.53305122361283
2024-08-19 00:05:12,Truck_7,-65.9199,-160.2292,252,In Transit,27.1,59.8,Detour,53,457,8,Traffic,95.4,273,0,0,19,0,8,August,0,Very High,Medium-Low,0.9230769230769231,Medium-High,0.865,0.8850000000000002,0.8600000000000001,0.8700000000000001,High,34,Night,-21,1,26044.2,0.8568285738935382,0.865,0.8850000000000002,0.8600000000000001,3656,Very High Value,,,,5056.200000000001,0.8750000000000001,173.52321247095978
2024-03-04 10:19:51,Truck_5,-32.2707,98.1472,330,Delivered,26.5,59.2,Clear,51,274,3,Traffic,69.1,139,0,10,4,0,3,March,0,High,Medium-High,2.3741007194244603,Low,0.195,0.2275,0.8200000000000001,0.4141666666666667,Medium,10,Morning,191,0,9604.9,0.14768786127167632,0.19500000000000006,0.22750000000000004,0.8200000000000001,822,Medium Value,,,,3524.1,0.21125000000000005,102.10157274470245
2024-10-01 07:42:57,Truck_5,73.392,-62.3138,464,Delayed,28.2,61.4,Heavy,20,177,3,Weather,60.3,279,1,7,1,1,10,October,0,High,High,1.6630824372759856,Low,0.895,0.0075,0.2,0.3675,Medium,40,Morning,185,0,16823.7,0.4590846346303167,0.895,0.007500000000000062,0.2,531,Low Value,,,,1206.0,0.45125000000000004,97.85655351007212
2024-02-02 12:51:41,Truck_8,77.7678,-165.1979,141,Delayed,27.7,55.0,Clear,12,432,10,Mechanical Failure,87.5,278,1,12,2,4,2,February,0,Very High,Low,0.5071942446043165,High,0.8900000000000001,0.6875,0.0399999999999999,0.5391666666666667,Medium,5,Afternoon,-137,1,24325.0,0.782667586920887,0.8900000000000001,0.6875,0.03999999999999998,4320,Very High Value,,,,1050.0,0.7887500000000001,183.92614725357225
2024-10-31 06:24:27,Truck_5,-2.8228,75.2804,463,In Transit,19.5,64.4,Detour,32,244,1,Traffic,69.8,294,0,6,31,3,10,October,0,High,High,1.5748299319727892,Low,0.97,0.2450000000000001,0.44,0.5516666666666666,Medium,44,Morning,169,0,20521.2,0.6185833836597361,0.97,0.2450000000000001,0.44,244,Low Value,,,,2233.6,0.6075,74.45771978737923
2024-12-01 04:41:08,Truck_8,-74.278,137.456,223,In Transit,25.2,54.1,Detour,45,121,1,Mechanical Failure,85.9,153,0,4,1,6,12,December,1,Very High,Medium-Low,1.457516339869281,Low,0.265,0.6475000000000004,0.7,0.5375000000000001,Medium,48,Night,70,0,13142.7,0.30029764472435516,0.265,0.6475000000000004,0.7,121,Low Value,,,,3865.5000000000005,0.4562500000000002,154.86045014547503
2024-03-15 02:17:56,Truck_10,-21.5797,129.7599,301,In Transit,18.5,75.3,Clear,39,140,6,Weather,78.5,208,0,2,15,4,3,March,0,Very High,Medium-High,1.4471153846153846,Medium-Low,0.54,0.4625000000000001,0.5800000000000001,0.5275000000000001,Medium,11,Night,93,0,16328.0,0.43770166508497976,0.54,0.46250000000000013,0.5800000000000001,840,Medium Value,,,,3061.5,0.5012500000000001,130.49878949309416
2024-03-05 22:52:24,Truck_10,35.9521,5.775,195,Delivered,26.9,79.8,Clear,57,190,2,Traffic,60.6,235,0,22,5,1,3,March,0,High,Low,0.8297872340425532,Low,0.675,0.0150000000000001,0.9400000000000002,0.5433333333333334,Medium,10,Late_Evening,-40,1,14241.0,0.34767492019670443,0.675,0.015000000000000124,0.9400000000000002,380,Low Value,,,,3454.2000000000003,0.3450000000000001,37.637522204383835
